,job_uuid,job_title,normalized_job_title,importance,level,uuid,skill_name
161,cb4908b3b8f7daf77cc1fa12888b2684,First-Line Supervisors of Aquacultural Workers,firstline supervisors of aquacultural workers,3.26,4.22,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
162,09f24700985b5e2d873fb7e8888bf98e,Motorboat Mechanics and Service Technicians,motorboat mechanics and service technicians,3.26,3.8,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
163,97a695e8c5b83d9926f6db600f49c918,Environmental Compliance Inspectors,environmental compliance inspectors,3.25,3.76,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
164,0148f61d4227497728ce33490843d056,Computer Systems Analysts,computer systems analysts,3.24,3.61,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
165,e52ef9854a344e8e8707e7e536feac4c,Electromechanical Equipment Assemblers,electromechanical equipment assemblers,3.24,3.63,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
166,cc5e0648f0d26ae277b5e860f4ee50fd,Audio and Video Equipment Technicians,audio and video equipment technicians,3.23,3.24,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
167,650c8da2985b3d4bfade0699cfaebd29,Sustainability Specialists,sustainability specialists,3.22,4.07,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
168,34a97446e2dacdab574ececf0bcd26e8,Operations Research Analysts,operations research analysts,3.22,4.15,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
169,9678186f09525b21035e1eefdb0be39e,Set and Exhibit Designers,set and exhibit designers,3.22,3.91,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
170,288673183df1c7d9c2431d6c069f98d9,"Chemistry Teachers, Postsecondary",chemistry teachers postsecondary,3.21,3.58,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
171,b557b775d63ba8e752312f42965f73b4,"Model Makers, Metal and Plastic",model makers metal and plastic,3.19,3.37,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
172,b9395a119c7077348cae229539c6407a,Conveyor Operators and Tenders,conveyor operators and tenders,3.17,4.34,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
173,377201f21bd45db03fe2d1e7c1aef319,Transportation Planners,transportation planners,3.16,3.66,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
174,e57affffa2ea82c64d881fe8bb6de209,"Forestry and Conservation Science Teachers, Postsecondary",forestry and conservation science teachers postsecondary,3.16,4.06,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
175,5d8ab002919055e5368e1ef63da1ebb6,"Glass Blowers, Molders, Benders, and Finishers",glass blowers molders benders and finishers,3.15,4.31,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
176,4a1e1f3a2605ae74bd149dad3ada9d11,Chemists,chemists,3.14,3.83,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
177,aece8c7562b8de073aa069c97aa8a610,"Atmospheric, Earth, Marine, and Space Sciences Teachers, Postsecondary",atmospheric earth marine and space sciences teachers postsecondary,3.14,3.86,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
178,798d89c4c8d64b3087404377de4e0aa3,"Electrical and Electronics Repairers, Powerhouse, Substation, and Relay",electrical and electronics repairers powerhouse substation and relay,3.14,3.28,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
179,de928511e43820fde0dbc35576c8c8c0,Water and Wastewater Treatment Plant and System Operators,water and wastewater treatment plant and system operators,3.14,4.22,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
180,66902509b75858d57e9b4c3043de1208,Security and Fire Alarm Systems Installers,security and fire alarm systems installers,3.13,3.06,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
181,8ce491d9a26c7060fe59a4fbe95981d4,Chemical Equipment Operators and Tenders,chemical equipment operators and tenders,3.13,4.07,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
182,09ee343efed5751cb9963217ad2e423e,Farm and Ranch Managers,farm and ranch managers,3.11,3.74,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
183,76c931a0b0185ff1bf3f38cf72c1f007,Surgeons,surgeons,3.11,3.47,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
184,f00c64856ca46c923ad020db4ef96aa8,Plumbers,plumbers,3.11,4.04,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
185,645f264fd114128f68e8cb7efa2f72ed,"Maintenance Workers, Machinery",maintenance workers machinery,3.11,3.69,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
186,db2d675a811f1b5b8f513e6c31af2fc5,Biochemists and Biophysicists,biochemists and biophysicists,3.1,4.24,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
187,9bc8ed0e7fbe7a61815cdced4cb639c7,"Computer, Automated Teller, and Office Machine Repairers",computer automated teller and office machine repairers,3.09,3.34,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
188,3d83e056c0f0801e5e635bcfab433b3e,"Telecommunications Equipment Installers and Repairers, Except Line Installers",telecommunications equipment installers and repairers except line installers,3.09,3.43,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
189,9247b387de88548de65e18e5bb6de753,Mechanical Door Repairers,mechanical door repairers,3.09,3.55,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
190,adbc2046a7264152d61d23ecdc1606b3,"Software Developers, Applications",software developers applications,3.06,3.83,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
191,a2743a5d8783d1c72a6c7895521018c0,Automotive Specialty Technicians,automotive specialty technicians,3.06,3.24,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
192,7a3b799594f40baa1525ffe0135b3e74,Environmental Restoration Planners,environmental restoration planners,3.05,3.95,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
193,61a3b38225c4be64e1eeffab2929be71,Cabinetmakers and Bench Carpenters,cabinetmakers and bench carpenters,3.05,3.71,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
194,2cc6805839007473126380e042bb0ed1,Energy Auditors,energy auditors,3.04,3.21,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
195,05622c1c6c44e774821121ef8c93fef9,Precision Agriculture Technicians,precision agriculture technicians,3.04,3.36,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
196,091ef1e1e3ecd45facbd44f2962c37fe,Reinforcing Iron and Rebar Workers,reinforcing iron and rebar workers,3.04,3.66,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
197,d72271093395fd0e5f645037b6b68e70,First-Line Supervisors of Production and Operating Workers,firstline supervisors of production and operating workers,3.04,3.75,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
198,64e0797fd3d273628d6a59581494e39f,"Multiple Machine Tool Setters, Operators, and Tenders, Metal and Plastic",multiple machine tool setters operators and tenders metal and plastic,3.04,3.44,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
199,0590e549d1f7728950d33725ae11909f,Mapping Technicians,mapping technicians,3.02,3.11,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
200,f2808539fce687d3bba5c65d2427ad20,"Environmental Scientists and Specialists, Including Health",environmental scientists and specialists including health,3.02,3.41,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
201,cecc13638738a8c61bb53e62d2820351,Signal and Track Switch Repairers,signal and track switch repairers,3.02,3.27,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
202,9e8f2f7816fff1ce4006a67d6ff58cc5,Foundry Mold and Coremakers,foundry mold and coremakers,3.02,3.43,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
203,9c4fa3af527c538e345640a28f2d0586,Computer User Support Specialists,computer user support specialists,3.01,3.72,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
204,af9c7f8edd112f2050a004dc2e7f96de,Boilermakers,boilermakers,3.01,3.35,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
205,63ca5b56c2d6c54dff080b3d77927da7,Geological Sample Test Technicians,geological sample test technicians,3.0,3.52,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
206,9cf7eb8f7c3ebd1823f6ecc7c824dc27,Forensic Science Technicians,forensic science technicians,2.99,3.19,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
207,de40879dcd83a935f5564309a3fdfc3a,Rail-Track Laying and Maintenance Equipment Operators,railtrack laying and maintenance equipment operators,2.99,3.68,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
208,f132feb3e0a85d641e543a32de63615f,Engine and Other Machine Assemblers,engine and other machine assemblers,2.99,3.14,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
209,2742f41cf2483e2d04d1c40f15adf6c0,Pipe Fitters and Steamfitters,pipe fitters and steamfitters,2.98,3.8,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
210,f5227b65ca90a183fb3ca86377a5efa4,"Electric Motor, Power Tool, and Related Repairers",electric motor power tool and related repairers,2.98,3.45,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
211,49a7ca68242e9a9a818a74d555fb834c,"Welders, Cutters, and Welder Fitters",welders cutters and welder fitters,2.98,3.44,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
212,7b1cfb67296d405f0b783e79bb79e2e7,Heating and Air Conditioning Mechanics and Installers,heating and air conditioning mechanics and installers,2.97,3.81,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
213,5f08fb90f9c24f7151232f10a9a2440c,Logistics Analysts,logistics analysts,2.96,3.46,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
214,7c6826377e3a22b75c33c4e28f34a730,Range Managers,range managers,2.96,3.91,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
215,5649cef926974beb058fae6673248206,Radiologists,radiologists,2.96,3.29,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
216,53ae293ce69197b615c264a91d293e07,"Aircraft Structure, Surfaces, Rigging, and Systems Assemblers",aircraft structure surfaces rigging and systems assemblers,2.96,2.9,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
217,a5773315d55245d7a3271314a564c32f,Web Administrators,web administrators,2.95,3.74,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
218,bbbdfc6e22bc020317a39b98b2c4fd7f,Video Game Designers,video game designers,2.95,3.05,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
219,c9b22af74071153203bd588bd45340d9,Information Technology Project Managers,information technology project managers,2.94,3.48,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
220,473b5eb044d8aaadc596a1dc5ae81444,Biologists,biologists,2.94,3.61,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
221,b90ca4df5690002377a7b0f1f3d40781,Database Administrators,database administrators,2.91,3.2,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
222,c4a063266888b400e8bc2d29c4d56580,Bioinformatics Scientists,bioinformatics scientists,2.91,3.58,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
223,ef5648bb9ca2828734ba79361cf7f356,Foresters,foresters,2.91,3.12,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
224,a366ed6174925b6a234a26ddd3946b6b,Instructional Designers and Technologists,instructional designers and technologists,2.91,2.78,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
225,35c08d4a9649905753a08684a8d940db,Electricians,electricians,2.9,2.86,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
226,a92c3f107b50a01830a9f0759d5c882c,Outdoor Power Equipment and Other Small Engine Mechanics,outdoor power equipment and other small engine mechanics,2.9,3.5,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
227,22ba37606e876737e6ea3fbb165d9b0b,Medical Appliance Technicians,medical appliance technicians,2.89,3.31,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
228,2e76a483338079ade73e48e686b23720,Technical Writers,technical writers,2.88,3.22,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
229,12b6da6d5d652a1636e40ce5c6b41669,"Insurance Appraisers, Auto Damage",insurance appraisers auto damage,2.87,1.89,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
230,ee4d2ffb5aec2e5bbfe9f4fb716b0664,Sheet Metal Workers,sheet metal workers,2.87,2.81,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
231,1dc10c40630130db5e2682a487fdae48,"Helpers--Pipelayers, Plumbers, Pipefitters, and Steamfitters",helperspipelayers plumbers pipefitters and steamfitters,2.87,2.59,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
232,19ab962c19b9eeb748669230da60dd0b,Museum Technicians and Conservators,museum technicians and conservators,2.86,3.21,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
233,0581dd6e7d2b00f3d449837e60ab76a0,Bioinformatics Technicians,bioinformatics technicians,2.86,2.96,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
234,28164fc061eee1001f3f32f617d30d4e,Telecommunications Line Installers and Repairers,telecommunications line installers and repairers,2.86,2.77,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
235,3a2ec46cf35cde760adb19f8382d2578,Security Managers,security managers,2.85,3.1,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
236,dee8d76e8c2440c128508566e1c57ff3,First-Line Supervisors of Construction Trades and Extraction Workers,firstline supervisors of construction trades and extraction workers,2.85,3.21,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
237,3cfae6f11eeedece32782b72d96e947f,Farm Equipment Mechanics and Service Technicians,farm equipment mechanics and service technicians,2.85,3.25,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
238,75a75c165df6317d601e1bbca3ec29b5,Biomass Plant Technicians,biomass plant technicians,2.85,3.26,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
239,0140cab78a4895767ddb58ab6e09623f,Municipal Fire Fighting and Prevention Supervisors,municipal fire fighting and prevention supervisors,2.84,3.52,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
240,a048aef82838cc262893b59d7c509bd3,Geothermal Technicians,geothermal technicians,2.84,3.23,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
241,a9241a7e7bd0a59ec33fa7013785d944,Machinists,machinists,2.84,3.5,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
242,2163b9b215293604fe12aad7e6e6cfb1,Agricultural Technicians,agricultural technicians,2.83,3.03,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
243,f34a68bf174d03381e4b8c295104512b,Weatherization Installers and Technicians,weatherization installers and technicians,2.83,2.87,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
244,3d76d16fcde1c087c0c0f5ebc23c9b9d,Logistics Managers,logistics managers,2.82,3.32,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
245,48cbe62bf0e28e06f6564da7e03c438e,Natural Sciences Managers,natural sciences managers,2.82,3.07,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
246,c9e068785ac3ff8f3db7fa356d373851,"Medical Scientists, Except Epidemiologists",medical scientists except epidemiologists,2.82,3.2,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
247,d045e9fc1736688f3378d4060658fb11,Atmospheric and Space Scientists,atmospheric and space scientists,2.82,3.04,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
248,022f8f4705ff7883dfc135921692263b,Helpers--Carpenters,helperscarpenters,2.82,3.14,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
249,112725204ddfce0d21b67a60b1c59cdd,Structural Metal Fabricators and Fitters,structural metal fabricators and fitters,2.82,3.46,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
250,94c7b8b8276fa061eac26004a324934b,"Crushing, Grinding, and Polishing Machine Setters, Operators, and Tenders",crushing grinding and polishing machine setters operators and tenders,2.82,3.13,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
251,103e8a2e4430f2e3b6be95932624dcba,Gas Compressor and Gas Pumping Station Operators,gas compressor and gas pumping station operators,2.82,3.39,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
252,1b135bfc7ada14a47a7dc7d616256467,Emergency Management Directors,emergency management directors,2.81,3.41,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
253,ac29826488d311da8f633e0e6a3b2b8c,Audio-Visual and Multimedia Collections Specialists,audiovisual and multimedia collections specialists,2.81,2.95,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
254,ece83aadf806d879726f18e9e7ce0057,"Paving, Surfacing, and Tamping Equipment Operators",paving surfacing and tamping equipment operators,2.81,3.26,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
255,d9dfb9edf26b8b1a92befcfca049811e,"Purchasing Agents, Except Wholesale, Retail, and Farm Products",purchasing agents except wholesale retail and farm products,2.8,3.3,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
256,3681f27c3a41c41af144aae1acf97f16,"Tool Grinders, Filers, and Sharpeners",tool grinders filers and sharpeners,2.79,3.07,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
257,6caccdbef2d375a46b1297e5cbc92651,Logisticians,logisticians,2.78,3.47,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
258,7511288fede99dfde6a602479da0c852,Stationary Engineers and Boiler Operators,stationary engineers and boiler operators,2.78,3.02,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
259,5911c30ca70be74ac3668699af365388,Marketing Managers,marketing managers,2.77,2.47,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
260,f6784c4fb9e3e49656b35cf6029207cc,Cement Masons and Concrete Finishers,cement masons and concrete finishers,2.76,3.42,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
261,6904447c8a08ff285329df04b094ee3b,Purchasing Managers,purchasing managers,2.75,3.54,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
262,2ca33f562683f0dcb5aa7b5b2d5aaffb,Freight and Cargo Inspectors,freight and cargo inspectors,2.75,3.48,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
263,9bf4e2a1787a14439d9321758afce0bb,Energy Brokers,energy brokers,2.73,3.02,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
264,b4089b99c370d3ae60320d358e09db44,Forest and Conservation Technicians,forest and conservation technicians,2.72,3.16,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
265,a11c9aa7f3ce10e0efd9204ae6c982fc,Timing Device Assemblers and Adjusters,timing device assemblers and adjusters,2.72,3.51,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
266,94e96be0cd4f27156ba0c34334a74da6,Document Management Specialists,document management specialists,2.71,2.92,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
267,c1ccb350b3d104c08d13c63d3cdd4ea4,Climate Change Analysts,climate change analysts,2.71,3.07,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
268,ce1c0fc273d3c803e94a73ff0b54816e,Radiologic Technologists,radiologic technologists,2.71,2.23,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
269,5b1dee107d35ce90aff8bd4bde3d66f1,"Drilling and Boring Machine Tool Setters, Operators, and Tenders, Metal and Plastic",drilling and boring machine tool setters operators and tenders metal and plastic,2.71,3.17,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
270,34634dde5feb07304da42a77536965e9,Ophthalmic Laboratory Technicians,ophthalmic laboratory technicians,2.71,2.47,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
271,e003dcefce6cdf9f8c318e2db134d14f,Magnetic Resonance Imaging Technologists,magnetic resonance imaging technologists,2.7,2.96,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
272,0a2cfbc26f09b27b86a0aa4b05841b87,Fire Investigators,fire investigators,2.7,2.72,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
273,04d7ae77a130c63c56bdc9520e734225,Locksmiths and Safe Repairers,locksmiths and safe repairers,2.7,2.86,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
274,02071e0822753b336097870b84acedc1,Cooling and Freezing Equipment Operators and Tenders,cooling and freezing equipment operators and tenders,2.7,3.06,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
275,54aa2af6b63fe600ecc2150040ef8321,Nursery and Greenhouse Managers,nursery and greenhouse managers,2.69,2.77,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
276,a5535a736abfee09d013033a6f8094a3,Construction Carpenters,construction carpenters,2.69,3.27,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
277,e3142246ca8392c9c96dce5a86b92781,"Maintenance and Repair Workers, General",maintenance and repair workers general,2.69,2.83,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
278,58c70b472e197ca7f1795b7c4fbcdc83,"Airline Pilots, Copilots, and Flight Engineers",airline pilots copilots and flight engineers,2.69,2.78,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
279,bb4e5066e69e4228172b4850d2a920f4,Computer and Information Systems Managers,computer and information systems managers,2.67,2.47,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
280,1ef43f6cb86a86fdcbf285e69c91803b,Film and Video Editors,film and video editors,2.67,2.56,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
281,e1cd70691251d1ecec5af0625391357f,Semiconductor Processors,semiconductor processors,2.67,2.22,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
282,36b8cb5c52318c6a2e2949e5b1b995c6,"Mates- Ship, Boat, and Barge",mates ship boat and barge,2.67,2.87,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
283,88f7abb81448bfaa3c2ce92e593854c6,Mathematical Technicians,mathematical technicians,2.66,3.16,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
284,314c065f7451c073769cf8a6a77aae9b,"Environmental Science Teachers, Postsecondary",environmental science teachers postsecondary,2.66,3.08,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
285,4fa25ffc60249ca5dcd9b008d889d506,First-Line Supervisors of Agricultural Crop and Horticultural Workers,firstline supervisors of agricultural crop and horticultural workers,2.66,3.12,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
286,41ca96f3b0643015f1de4198820d63c7,Pile-Driver Operators,piledriver operators,2.66,2.74,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
287,1704b4b5daf8d75ad95a6946bb5a0ae7,Drywall and Ceiling Tile Installers,drywall and ceiling tile installers,2.66,2.63,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
288,d113662902ce7ad7aa8a2180d224758a,"Control and Valve Installers and Repairers, Except Mechanical Door",control and valve installers and repairers except mechanical door,2.66,2.95,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
289,5775a84ee75a3fee1e3c8589b51d7f62,Commercial Divers,commercial divers,2.66,3.45,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
290,a9b7962862954498b9314949756dfa4d,"Career/Technical Education Teachers, Middle School",careertechnical education teachers middle school,2.65,3.0,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
291,f34cb72473052ade343f744b9ec98eb4,Nuclear Medicine Technologists,nuclear medicine technologists,2.65,2.27,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
292,36f3dde4618b0b7d0fcc58849299076f,Urologists,urologists,2.64,2.88,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
293,f886200409807cf6a4ea5b4ee6b94b04,Tire Repairers and Changers,tire repairers and changers,2.64,2.51,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
294,f409f5ab680303ba75458a7ace1c2562,Wellhead Pumpers,wellhead pumpers,2.64,3.28,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
295,1d7a0383237e33260a41d4dd8207bd90,Supply Chain Managers,supply chain managers,2.63,3.3,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
296,03b1bb504e616611ef2bcf5aa2b785ee,Business Continuity Planners,business continuity planners,2.63,2.93,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
297,b96501c075b2c8ffdc19d149200092e8,Construction Laborers,construction laborers,2.63,3.07,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
298,12abd48c41d1d6d6c65de2d93cbb28e3,Helpers--Extraction Workers,helpersextraction workers,2.63,2.97,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
299,9ad04dead505a8ac01eccb980035295f,"Cutters and Trimmers, Hand",cutters and trimmers hand,2.63,2.74,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
300,dd784b7c57bcdf1280deb3b416afc894,Ship and Boat Captains,ship and boat captains,2.63,3.14,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
301,5521e4c23530e9754480921aa99624e6,"Transportation Vehicle, Equipment and Systems Inspectors, Except Aviation",transportation vehicle equipment and systems inspectors except aviation,2.63,3.08,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
302,6e0a512462f2f79046497294da0a4c21,Orthodontists,orthodontists,2.62,2.78,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
303,162bcc6e5da22ba5ddde1d8b3a9bbce5,Respiratory Therapy Technicians,respiratory therapy technicians,2.62,2.41,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
304,19f737b6705bf86043b5b3b01210e9d8,"Rotary Drill Operators, Oil and Gas",rotary drill operators oil and gas,2.62,2.54,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
305,20e37e9d5a10a1ea26050cd0317eb32d,Recycling and Reclamation Workers,recycling and reclamation workers,2.62,2.76,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
306,f8754548ca65924574c1e9a2633a9034,Forest Fire Fighting and Prevention Supervisors,forest fire fighting and prevention supervisors,2.61,3.31,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
307,6e9b18eea207f589c25dbfbf73c021b2,"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products",sales representatives wholesale and manufacturing technical and scientific products,2.61,2.65,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
308,a7b255faf5c2a36d5fc91e3d77a2c341,"Dentists, General",dentists general,2.6,2.68,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
309,146bd2140eeb02d21eca0f3173af7b5b,"Roof Bolters, Mining",roof bolters mining,2.6,2.78,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
310,c245133226963e7c736cfe98aa02d4d3,"Lathe and Turning Machine Tool Setters, Operators, and Tenders, Metal and Plastic",lathe and turning machine tool setters operators and tenders metal and plastic,2.6,3.56,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
311,e8a90fa14c7093ecfa0aacd9a09a8933,Soil and Plant Scientists,soil and plant scientists,2.59,3.15,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
312,e361bb1d997e4c215fd15c646be00112,Brickmasons and Blockmasons,brickmasons and blockmasons,2.59,2.91,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
313,e125c5455a8cede3ddf72bd9a46fdcd1,Highway Maintenance Workers,highway maintenance workers,2.59,2.91,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
314,9cd8104cba9d34c80923744a556bf2d9,Continuous Mining Machine Operators,continuous mining machine operators,2.59,2.47,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
315,c64922385e2c8813ffeaa43e7fec669a,Operating Engineers and Other Construction Equipment Operators,operating engineers and other construction equipment operators,2.58,2.8,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
316,e89b2fd47e321fd62e11bf512441fe4f,"Earth Drillers, Except Oil and Gas",earth drillers except oil and gas,2.58,2.57,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
